Timestamp,Step,train_loss,val_loss
2025-03-14T00:55:49,195,0.134240,NA
2025-03-14T00:55:49,196,0.134101,NA
2025-03-14T00:55:49,197,0.133961,NA
2025-03-14T00:55:49,198,0.133821,NA
2025-03-14T00:55:49,199,0.133680,NA
2025-03-14T00:55:49,200,0.133538,NA
2025-03-14T00:55:49,200,NA,0.127385
2025-03-14T00:55:49,201,0.133396,NA
2025-03-14T00:55:49,202,0.133254,NA
2025-03-14T00:55:49,203,0.133110,NA
2025-03-14T00:55:49,204,0.132966,NA
2025-03-14T00:55:49,205,0.132822,NA
2025-03-14T00:55:49,206,0.132676,NA
2025-03-14T00:55:49,207,0.132530,NA
2025-03-14T00:55:49,208,0.132383,NA
2025-03-14T00:55:49,209,0.132235,NA
2025-03-14T00:55:49,210,0.132086,NA
2025-03-14T00:55:49,210,NA,0.126045
2025-03-14T00:55:49,211,0.131936,NA
2025-03-14T00:55:49,212,0.131785,NA
2025-03-14T00:55:49,213,0.131633,NA
2025-03-14T00:55:49,214,0.131479,NA
2025-03-14T00:55:49,215,0.131325,NA
2025-03-14T00:55:49,216,0.131168,NA
2025-03-14T00:55:49,217,0.131011,NA
2025-03-14T00:55:49,218,0.130852,NA
2025-03-14T00:55:49,219,0.130691,NA
2025-03-14T00:55:49,220,0.130528,NA
2025-03-14T00:55:49,220,NA,0.124534
2025-03-14T00:55:49,221,0.130364,NA
2025-03-14T00:55:49,222,0.130197,NA
2025-03-14T00:55:49,223,0.130029,NA
2025-03-14T00:55:49,224,0.129858,NA
2025-03-14T00:55:49,225,0.129685,NA
2025-03-14T00:55:49,226,0.129511,NA
2025-03-14T00:55:49,227,0.129333,NA
2025-03-14T00:55:49,228,0.129154,NA
2025-03-14T00:55:49,229,0.128973,NA
2025-03-14T00:55:49,230,0.128790,NA
2025-03-14T00:55:49,230,NA,0.122855
2025-03-14T00:55:49,231,0.128605,NA
2025-03-14T00:55:49,232,0.128418,NA
2025-03-14T00:55:49,233,0.128230,NA
2025-03-14T00:55:49,234,0.128042,NA
2025-03-14T00:55:49,235,0.127852,NA
2025-03-14T00:55:49,236,0.127662,NA
2025-03-14T00:55:49,237,0.127472,NA
2025-03-14T00:55:49,238,0.127283,NA
2025-03-14T00:55:49,239,0.127094,NA
2025-03-14T00:55:49,240,0.126907,NA
2025-03-14T00:55:49,240,NA,0.121001
2025-03-14T00:55:49,241,0.126720,NA
2025-03-14T00:55:49,242,0.126536,NA
2025-03-14T00:55:49,243,0.126353,NA
2025-03-14T00:55:49,244,0.126172,NA
2025-03-14T00:55:49,245,0.125994,NA
2025-03-14T00:55:49,246,0.125817,NA
2025-03-14T00:55:49,247,0.125643,NA
2025-03-14T00:55:49,248,0.125472,NA
2025-03-14T00:55:49,249,0.125302,NA
2025-03-14T00:55:49,250,0.125135,NA
2025-03-14T00:55:49,250,NA,0.119125
2025-03-14T00:55:49,251,0.124970,NA
2025-03-14T00:55:49,252,0.124807,NA
2025-03-14T00:55:49,253,0.124646,NA
2025-03-14T00:55:49,254,0.124487,NA
2025-03-14T00:55:49,255,0.124330,NA
2025-03-14T00:55:49,256,0.124174,NA
2025-03-14T00:55:49,257,0.124020,NA
2025-03-14T00:55:49,258,0.123868,NA
2025-03-14T00:55:49,259,0.123717,NA
2025-03-14T00:55:49,260,0.123568,NA
2025-03-14T00:55:49,260,NA,0.117351
2025-03-14T00:55:49,261,0.123419,NA
2025-03-14T00:55:49,262,0.123272,NA
2025-03-14T00:55:49,263,0.123126,NA
2025-03-14T00:55:49,264,0.122981,NA
2025-03-14T00:55:49,265,0.122838,NA
2025-03-14T00:55:49,266,0.122695,NA
2025-03-14T00:55:49,267,0.122553,NA
2025-03-14T00:55:49,268,0.122412,NA
2025-03-14T00:55:49,269,0.122272,NA
2025-03-14T00:55:49,270,0.122133,NA
2025-03-14T00:55:49,270,NA,0.115649
2025-03-14T00:55:49,271,0.121995,NA
2025-03-14T00:55:49,272,0.121858,NA
2025-03-14T00:55:49,273,0.121721,NA
2025-03-14T00:55:49,274,0.121585,NA
2025-03-14T00:55:49,275,0.121450,NA
2025-03-14T00:55:49,276,0.121315,NA
2025-03-14T00:55:49,277,0.121182,NA
2025-03-14T00:55:49,278,0.121049,NA
2025-03-14T00:55:49,279,0.120916,NA
2025-03-14T00:55:49,280,0.120784,NA
2025-03-14T00:55:49,280,NA,0.113986
2025-03-14T00:55:49,281,0.120653,NA
2025-03-14T00:55:49,282,0.120523,NA
2025-03-14T00:55:50,283,0.120393,NA
2025-03-14T00:55:50,284,0.120263,NA
2025-03-14T00:55:50,285,0.120135,NA
2025-03-14T00:55:50,286,0.120007,NA
2025-03-14T00:55:50,287,0.119879,NA
2025-03-14T00:55:50,288,0.119752,NA
2025-03-14T00:55:50,289,0.119626,NA
2025-03-14T00:55:50,290,0.119500,NA
2025-03-14T00:55:50,290,NA,0.112352
2025-03-14T00:55:50,291,0.119374,NA
2025-03-14T00:55:50,292,0.119249,NA
2025-03-14T00:55:50,293,0.119125,NA
2025-03-14T00:55:50,294,0.119001,NA
2025-03-14T00:55:50,295,0.118878,NA
2025-03-14T00:55:50,296,0.118756,NA
2025-03-14T00:55:50,297,0.118634,NA
2025-03-14T00:55:50,298,0.118512,NA
2025-03-14T00:55:50,299,0.118391,NA
2025-03-14T00:55:50,300,0.118271,NA
2025-03-14T00:55:50,300,NA,0.110746
2025-03-14T00:55:50,301,0.118151,NA
2025-03-14T00:55:50,302,0.118032,NA
2025-03-14T00:55:50,303,0.117914,NA
2025-03-14T00:55:50,304,0.117796,NA
2025-03-14T00:55:50,305,0.117679,NA
2025-03-14T00:55:50,306,0.117562,NA
2025-03-14T00:55:50,307,0.117446,NA
2025-03-14T00:55:50,308,0.117331,NA
2025-03-14T00:55:50,309,0.117217,NA
2025-03-14T00:55:50,310,0.117103,NA
2025-03-14T00:55:50,310,NA,0.109177
2025-03-14T00:55:50,311,0.116990,NA
2025-03-14T00:55:50,312,0.116877,NA
2025-03-14T00:55:50,313,0.116765,NA
2025-03-14T00:55:50,314,0.116654,NA
2025-03-14T00:55:50,315,0.116544,NA
2025-03-14T00:55:50,316,0.116434,NA
2025-03-14T00:55:50,317,0.116325,NA
2025-03-14T00:55:50,318,0.116216,NA
2025-03-14T00:55:50,319,0.116108,NA
2025-03-14T00:55:50,320,0.116001,NA
2025-03-14T00:55:50,320,NA,0.107650
2025-03-14T00:55:50,321,0.115894,NA
2025-03-14T00:55:50,322,0.115788,NA
2025-03-14T00:55:50,323,0.115683,NA
2025-03-14T00:55:50,324,0.115578,NA
2025-03-14T00:55:50,325,0.115473,NA
2025-03-14T00:55:50,326,0.115369,NA
2025-03-14T00:55:50,327,0.115266,NA
2025-03-14T00:55:50,328,0.115162,NA
2025-03-14T00:55:50,329,0.115059,NA
2025-03-14T00:55:50,330,0.114957,NA
2025-03-14T00:55:50,330,NA,0.106158
2025-03-14T00:55:50,331,0.114854,NA
2025-03-14T00:55:50,332,0.114752,NA
2025-03-14T00:55:50,333,0.114650,NA
2025-03-14T00:55:50,334,0.114547,NA
2025-03-14T00:55:50,335,0.114445,NA
2025-03-14T00:55:50,336,0.114342,NA
2025-03-14T00:55:50,337,0.114239,NA
2025-03-14T00:55:50,338,0.114135,NA
2025-03-14T00:55:50,339,0.114031,NA
2025-03-14T00:55:50,340,0.113927,NA
2025-03-14T00:55:50,340,NA,0.104702
2025-03-14T00:55:50,341,0.113821,NA
2025-03-14T00:55:50,342,0.113715,NA
2025-03-14T00:55:50,343,0.113609,NA
2025-03-14T00:55:50,344,0.113501,NA
2025-03-14T00:55:50,345,0.113393,NA
2025-03-14T00:55:50,346,0.113284,NA
2025-03-14T00:55:50,347,0.113175,NA
2025-03-14T00:55:50,348,0.113065,NA
2025-03-14T00:55:50,349,0.112954,NA
2025-03-14T00:55:50,350,0.112844,NA
2025-03-14T00:55:50,350,NA,0.103304
2025-03-14T00:55:50,351,0.112732,NA
2025-03-14T00:55:50,352,0.112621,NA
2025-03-14T00:55:50,353,0.112509,NA
2025-03-14T00:55:50,354,0.112398,NA
2025-03-14T00:55:50,355,0.112286,NA
2025-03-14T00:55:50,356,0.112175,NA
2025-03-14T00:55:50,357,0.112064,NA
2025-03-14T00:55:50,358,0.111953,NA
2025-03-14T00:55:50,359,0.111843,NA
2025-03-14T00:55:50,360,0.111733,NA
2025-03-14T00:55:50,360,NA,0.101992
2025-03-14T00:55:50,361,0.111624,NA
2025-03-14T00:55:50,362,0.111515,NA
2025-03-14T00:55:50,363,0.111407,NA
2025-03-14T00:55:50,364,0.111299,NA
2025-03-14T00:55:50,365,0.111192,NA
2025-03-14T00:55:50,366,0.111086,NA
2025-03-14T00:55:50,367,0.110981,NA
2025-03-14T00:55:50,368,0.110876,NA
2025-03-14T00:55:50,369,0.110772,NA
2025-03-14T00:55:50,370,0.110668,NA
2025-03-14T00:55:50,370,NA,0.100773
2025-03-14T00:55:50,371,0.110566,NA
2025-03-14T00:55:50,372,0.110464,NA
2025-03-14T00:55:50,373,0.110363,NA
2025-03-14T00:55:50,374,0.110263,NA
2025-03-14T00:55:50,375,0.110164,NA
2025-03-14T00:55:50,376,0.110065,NA
2025-03-14T00:55:50,377,0.109967,NA
2025-03-14T00:55:50,378,0.109870,NA
2025-03-14T00:55:50,379,0.109773,NA
2025-03-14T00:55:50,380,0.109677,NA
2025-03-14T00:55:50,380,NA,0.099632
2025-03-14T00:55:51,381,0.109582,NA
2025-03-14T00:55:51,382,0.109487,NA
2025-03-14T00:55:51,383,0.109393,NA
2025-03-14T00:55:51,384,0.109300,NA
2025-03-14T00:55:51,385,0.109207,NA
2025-03-14T00:55:51,386,0.109115,NA
2025-03-14T00:55:51,387,0.109024,NA
2025-03-14T00:55:51,388,0.108933,NA
2025-03-14T00:55:51,389,0.108842,NA
2025-03-14T00:55:51,390,0.108752,NA
2025-03-14T00:55:51,390,NA,0.098536
2025-03-14T00:55:51,391,0.108662,NA
2025-03-14T00:55:51,392,0.108573,NA
2025-03-14T00:55:51,393,0.108485,NA
2025-03-14T00:55:51,394,0.108396,NA
2025-03-14T00:55:51,395,0.108309,NA
2025-03-14T00:55:51,396,0.108221,NA
2025-03-14T00:55:51,397,0.108134,NA
2025-03-14T00:55:51,398,0.108047,NA
2025-03-14T00:55:51,399,0.107961,NA
2025-03-14T00:55:51,400,0.107875,NA
2025-03-14T00:55:51,400,NA,0.097463
2025-03-14T00:55:51,401,0.107789,NA
2025-03-14T00:55:51,402,0.107704,NA
2025-03-14T00:55:51,403,0.107619,NA
2025-03-14T00:55:51,404,0.107534,NA
2025-03-14T00:55:51,405,0.107449,NA
2025-03-14T00:55:51,406,0.107365,NA
2025-03-14T00:55:51,407,0.107281,NA
2025-03-14T00:55:51,408,0.107197,NA
2025-03-14T00:55:51,409,0.107114,NA
2025-03-14T00:55:51,410,0.107030,NA
2025-03-14T00:55:51,410,NA,0.096397
2025-03-14T00:55:51,411,0.106947,NA
2025-03-14T00:55:51,412,0.106864,NA
2025-03-14T00:55:51,413,0.106782,NA
2025-03-14T00:55:51,414,0.106699,NA
2025-03-14T00:55:51,415,0.106617,NA
2025-03-14T00:55:51,416,0.106534,NA
2025-03-14T00:55:51,417,0.106452,NA
2025-03-14T00:55:51,418,0.106370,NA
2025-03-14T00:55:51,419,0.106289,NA
2025-03-14T00:55:51,420,0.106207,NA
2025-03-14T00:55:51,420,NA,0.095332
2025-03-14T00:55:51,421,0.106126,NA
2025-03-14T00:55:51,422,0.106044,NA
2025-03-14T00:55:51,423,0.105963,NA
2025-03-14T00:55:51,424,0.105882,NA
2025-03-14T00:55:51,425,0.105801,NA
2025-03-14T00:55:51,426,0.105721,NA
2025-03-14T00:55:51,427,0.105640,NA
2025-03-14T00:55:51,428,0.105559,NA
2025-03-14T00:55:51,429,0.105479,NA
2025-03-14T00:55:51,430,0.105399,NA
2025-03-14T00:55:51,430,NA,0.094262
2025-03-14T00:55:51,431,0.105319,NA
2025-03-14T00:55:51,432,0.105239,NA
2025-03-14T00:55:51,433,0.105159,NA
2025-03-14T00:55:51,434,0.105079,NA
2025-03-14T00:55:51,435,0.104999,NA
2025-03-14T00:55:51,436,0.104919,NA
2025-03-14T00:55:51,437,0.104840,NA
2025-03-14T00:55:51,438,0.104760,NA
2025-03-14T00:55:51,439,0.104681,NA
2025-03-14T00:55:51,440,0.104601,NA
2025-03-14T00:55:51,440,NA,0.093184
2025-03-14T00:55:51,441,0.104522,NA
2025-03-14T00:55:51,442,0.104443,NA
2025-03-14T00:55:51,443,0.104364,NA
2025-03-14T00:55:51,444,0.104285,NA
2025-03-14T00:55:51,445,0.104206,NA
2025-03-14T00:55:51,446,0.104128,NA
2025-03-14T00:55:51,447,0.104049,NA
2025-03-14T00:55:51,448,0.103970,NA
2025-03-14T00:55:51,449,0.103892,NA
2025-03-14T00:55:51,450,0.103813,NA
2025-03-14T00:55:51,450,NA,0.092094
2025-03-14T00:55:51,451,0.103735,NA
2025-03-14T00:55:51,452,0.103657,NA
2025-03-14T00:55:51,453,0.103579,NA
2025-03-14T00:55:51,454,0.103501,NA
2025-03-14T00:55:51,455,0.103423,NA
2025-03-14T00:55:51,456,0.103345,NA
2025-03-14T00:55:51,457,0.103268,NA
2025-03-14T00:55:51,458,0.103190,NA
2025-03-14T00:55:51,459,0.103113,NA
2025-03-14T00:55:51,460,0.103036,NA
2025-03-14T00:55:51,460,NA,0.090985
2025-03-14T00:55:51,461,0.102958,NA
2025-03-14T00:55:51,462,0.102882,NA
2025-03-14T00:55:51,463,0.102805,NA
2025-03-14T00:55:51,464,0.102728,NA
2025-03-14T00:55:51,465,0.102651,NA
2025-03-14T00:55:51,466,0.102575,NA
2025-03-14T00:55:51,467,0.102499,NA
2025-03-14T00:55:51,468,0.102423,NA
2025-03-14T00:55:51,469,0.102347,NA
2025-03-14T00:55:51,470,0.102271,NA
2025-03-14T00:55:51,470,NA,0.089859
2025-03-14T00:55:51,471,0.102196,NA
2025-03-14T00:55:51,472,0.102121,NA
2025-03-14T00:55:51,473,0.102045,NA
2025-03-14T00:55:51,474,0.101971,NA
2025-03-14T00:55:51,475,0.101896,NA
2025-03-14T00:55:51,476,0.101821,NA
2025-03-14T00:55:51,477,0.101747,NA
2025-03-14T00:55:51,478,0.101673,NA
2025-03-14T00:55:51,479,0.101599,NA
2025-03-14T00:55:52,480,0.101526,NA
2025-03-14T00:55:52,480,NA,0.088727
2025-03-14T00:55:52,481,0.101452,NA
2025-03-14T00:55:52,482,0.101379,NA
2025-03-14T00:55:52,483,0.101306,NA
2025-03-14T00:55:52,484,0.101234,NA
2025-03-14T00:55:52,485,0.101161,NA
2025-03-14T00:55:52,486,0.101089,NA
2025-03-14T00:55:52,487,0.101017,NA
2025-03-14T00:55:52,488,0.100945,NA
2025-03-14T00:55:52,489,0.100874,NA
2025-03-14T00:55:52,490,0.100802,NA
2025-03-14T00:55:52,490,NA,0.087614
2025-03-14T00:55:52,491,0.100731,NA
2025-03-14T00:55:52,492,0.100660,NA
2025-03-14T00:55:52,493,0.100590,NA
2025-03-14T00:55:52,494,0.100519,NA
2025-03-14T00:55:52,495,0.100449,NA
2025-03-14T00:55:52,496,0.100379,NA
2025-03-14T00:55:52,497,0.100310,NA
2025-03-14T00:55:52,498,0.100240,NA
2025-03-14T00:55:52,499,0.100171,NA
2025-03-14T00:55:52,500,0.100102,NA
2025-03-14T00:55:52,500,NA,0.086550
2025-03-14T00:55:52,501,0.100033,NA
2025-03-14T00:55:52,502,0.099964,NA
2025-03-14T00:55:52,503,0.099895,NA
2025-03-14T00:55:52,504,0.099827,NA
2025-03-14T00:55:52,505,0.099759,NA
2025-03-14T00:55:52,506,0.099691,NA
2025-03-14T00:55:52,507,0.099623,NA
2025-03-14T00:55:52,508,0.099556,NA
2025-03-14T00:55:52,509,0.099488,NA
2025-03-14T00:55:52,510,0.099421,NA
2025-03-14T00:55:52,510,NA,0.085551
2025-03-14T00:55:52,511,0.099354,NA
2025-03-14T00:55:52,512,0.099287,NA
2025-03-14T00:55:52,513,0.099221,NA
2025-03-14T00:55:52,514,0.099154,NA
2025-03-14T00:55:52,515,0.099088,NA
2025-03-14T00:55:52,516,0.099022,NA
2025-03-14T00:55:52,517,0.098956,NA
2025-03-14T00:55:52,518,0.098890,NA
2025-03-14T00:55:52,519,0.098824,NA
2025-03-14T00:55:52,520,0.098758,NA
2025-03-14T00:55:52,520,NA,0.084621
2025-03-14T00:55:52,521,0.098693,NA
2025-03-14T00:55:52,522,0.098628,NA
2025-03-14T00:55:52,523,0.098562,NA
2025-03-14T00:55:52,524,0.098498,NA
2025-03-14T00:55:52,525,0.098433,NA
2025-03-14T00:55:52,526,0.098368,NA
2025-03-14T00:55:52,527,0.098303,NA
2025-03-14T00:55:52,528,0.098239,NA
2025-03-14T00:55:52,529,0.098175,NA
2025-03-14T00:55:52,530,0.098111,NA
2025-03-14T00:55:52,530,NA,0.083750
2025-03-14T00:55:52,531,0.098046,NA
2025-03-14T00:55:52,532,0.097983,NA
2025-03-14T00:55:52,533,0.097919,NA
2025-03-14T00:55:52,534,0.097855,NA
2025-03-14T00:55:52,535,0.097791,NA
2025-03-14T00:55:52,536,0.097728,NA
2025-03-14T00:55:52,537,0.097665,NA
2025-03-14T00:55:52,538,0.097602,NA
2025-03-14T00:55:52,539,0.097539,NA
2025-03-14T00:55:52,540,0.097475,NA
2025-03-14T00:55:52,540,NA,0.082929
2025-03-14T00:55:52,541,0.097413,NA
2025-03-14T00:55:52,542,0.097350,NA
2025-03-14T00:55:52,543,0.097287,NA
2025-03-14T00:55:52,544,0.097225,NA
2025-03-14T00:55:52,545,0.097162,NA
2025-03-14T00:55:52,546,0.097100,NA
2025-03-14T00:55:52,547,0.097037,NA
2025-03-14T00:55:52,548,0.096975,NA
2025-03-14T00:55:52,549,0.096913,NA
2025-03-14T00:55:52,550,0.096851,NA
2025-03-14T00:55:52,550,NA,0.082145
